t,Transient 1,Transient 2,Transient 3,Transient 4,Transient 5,Transient 6
105.25,-0,1.4518001254947641,-0.807577839916539,-0.2828382995970077,-0.33246477344925407,-1.262989435340795
105.5,0.8697953710392587,2.0888415678836254,-0.7832396778413422,-0.983526913617195,-0.305010892023316,-1.4972983988110824
105.75,-0,-0,0.20218569114610035,0.42060665363784294,1.347028867294473,0.3107933655520655
106,1.6000571854922134,-0.12394981208934354,0.22757625480952795,-0.3635364457162,-0.11043336422676853,-1.982533019700522
106.25,-0,-0.1227121553855711,1.4093724679473383,-1.4726955884939328,0.8737753862277752,-1.2403338319253965
106.5,1.6002588544829528,-0.12148546962488728,0.27800854460864344,-0.4209374378010187,0.2214779967578197,-0.09963054124859283
106.75,-0.007656815853229335,-0,1.4624456163411246,0.03215570875221674,-0.1700163394957679,2.3129769610922843
107,-0.007578042324350135,-0,-0.9876394241674562,-0.5791940389518356,0.13657829200563723,1.5562134875479574
107.25,-0.0074999366991563305,-0,-0.2814801509156686,-0.12232500278855385,-0.544496445568945,-0.3018147375439002
107.5,0.8705269435063261,-0.11668895138675471,0.37750013630052953,-1.1422216071436122,0.1895795510807306,-1.453428217972009
107.75,-0.007345729575392791,0.7478380666126202,2.1088816697595,0.5886851569852842,1.3038610895609508,0.7737171401255023
108,0.8707008141029015,-0,1.0252653262623626,-0.6108536982824169,-1.6558739156092757,1.383535542260616
108.25,0.8707866096582612,-0,-0.5228253065117104,-0.7452308382926806,0.9548936921042109,-0.2797365603726793
108.5,0.870871645223181,0.7517432504288689,-1.2182888400319858,-0.18247077632244985,1.1161349062795762,-0.49753869395759764
108.75,-0,-0,0.8041090158614735,0.1779579055322944,0.5971742873628959,-0.4922080916285848
109,-0,-0,-1.5634472392365522,-1.4705521524088412,-0.5106792609740682,-0.043978682079595856
109.25,-0.006899148538714495,-0.10872329358402712,0.23238845179898998,-0.8918660720094638,1.8589384305893935,0.17757556791125567
109.5,-0,2.1136549384931573,-1.5211558614878415,-0.12108881911112784,0.3957735720279998,0.6058171014675248
109.75,1.6014765723247595,-0.10654846104649741,0.2791679275504287,0.14241897718210947,-0.00336690652926532,-1.6533248365976776
110,-0,0.759211805959214,-0.7175929882205038,0.5033968234672292,-0.5584006713361418,0.4065463005280779
110.25,2.2473881586822144,-0.1044192306996745,-0.0018696888778081705,-0.4334987494470807,1.698372927302492,-0.9201446000629043
110.5,-0,-0.10337425267058324,-0.6740505820245345,0.4342962006744814,0.6352928060247947,-0.012549762779577589
110.75,0.8716027462771349,1.483124555269032,-1.4171888881715398,-1.8812890743230708,1.2109603525835835,-0.6785132586574016
111,-0,-0.10131124613566171,0.06562041204647927,-0.656078462038084,-0.9093344086106676,0.6374871150464777
111.25,0.8717568434876024,-0,1.0434336674304407,0.6252721536039914,-8.155465591796716e-4,1.8468550375753
111.5,-0,-0,-0.9617821855683104,-0.3249832105694589,-0.4148668985545494,-0.4361501285326372
111.75,-0,-0,-0.941068453733673,0.045043841497283174,-1.6101852000787085,0.6527951131688532
112,-0.006142964735572349,-0.09729353134189374,-0.9204521564683361,2.0866029077641586,0.0702960383608916,0.8651766471209266
112.25,-0,-0,0.8262879968275957,-0.5564131229942492,-0.6427351299035128,0.8702010648933945
112.5,-0.0060141809310702956,0.7707025175607112,-0.8795181884013745,0.6378481580500549,1.2448424706179761,0.8751885207774945
112.75,-0.005950793973056084,1.4929580842284798,0.21946810300619818,0.086454689074608,0.4278849186761658,-1.3501599568600093
113,-0.005888077091216853,-0,-0.10343656761247023,-1.5575841496469538,0.5935540963389022,-0.6353791037285221
113.25,0.8723427694221636,0.773948273596522,-0.4419739371486122,-1.0616634005021597,0.7583145272258787,0.04151292778627951
113.5,-0.005764653890673045,1.4964612330981957,-0.06147930567913153,-0.4654605189170881,-0.832894368025515,1.6984127470916863
113.75,-0,-0.0906128976357717,0.30508258482809486,-2.0516450556017576,0.804377193943002,-1.332275492603664
114,0.8725499183063348,0.7771008229906323,-0.7591622460739369,0.3900731235168271,-0.788868949704945,1.903160409590465
114.25,-0,-0.08878671134769613,7.391276789141044e-4,-0.9343112771574015,-0.3130757719981684,1.9080532763284754
114.5,-0,-0,0.702468934773249,-1.0953947639323012,2.5105227677603086,0.06465208846516496
114.75,-0.0054678279858998945,0.7801596305269507,-0.32050209931498497,-1.7080762885473166,-1.8293832837430837,-1.314919364563854
115,-0,-0.0861167310467195,0.40988050122788033,0.837301032642782,-1.3260974789427455,0.5045840892471783
115.25,-0.005353792131275074,-0.08524528152056354,0.08231521591244029,0.16222810353699546,-1.1470778374163038,0.927659021114482
115.5,0.8729436264720384,-0,-0.26110242953470325,1.7750658781206339,0.5318299199774427,0.0825513230980074
115.75,1.603355781539602,-0,0.12247844526469165,0.7022880051922624,0.9834981547730551,-0.35812935457752
116,-0.0051877700985213035,-0,0.14241853026241838,0.6557238561693238,-0.7720343586384736,0.30854098164846877
116.25,-0,1.5084284868892213,-0.9893186980038398,-1.2541537512841925,0.5966284557994602,0.7377656437351078
116.5,-0,-0,-0.5663380885619491,0.9829469768889674,-0.2708271126532637,0.5312497785090364
116.75,0.8732498627047374,-0,0.2016813557719784,-0.35783056281060277,-0.4021812485804359,0.10418763153437328
117,-0.004976977920529733,-0.0793986214722271,-0.14491259609374174,-0.6347679631531878,0.8049742046689234,0.5398771026828018
117.25,-0,-0.07859407666086281,-0.5103364251744055,1.9873678489963502,-0.6693858882244089,0.3300261111998805
117.5,-0,0.790594032865586,0.9508088113147394,-0.7479710110805414,-0.03726099724689065,-0.3287733188608265
117.75,-0.004824795684685316,-0.07700696746145987,-0.47348508147314944,1.4824923050484455,-0.47424571716940356,1.3797320772123398
118,1.603936423956973,-0,-2.292343078886274,-0.7507468863387289,0.5976433519106733,0.7678515569879385
118.25,-0.0047254624639706195,0.7932570423401825,-0,-0.46884515458996096,-0.2805000693423979,0.9802028171316973
118.5,-0.0046764324613946286,-0.07468142429505421,1.677964575098276,0.03469152469545234,0.6384106438586392,-0.7743581245095555
118.75,-0.004627826919503953,-0,-0.40092320199924,0.09004227906976338,-0.7065531605251479,1.3967124428038733
119,-0,0.7958450582753932,0.004658486119437457,1.3444167907243216,-0.8450594326419694,-0.766624261251008
119.25,0.8738148100919072,-0.0724222925464161,0.022941367201788937,1.507275597512256,-0.20168516042906978,-0.07603664152117148
119.5,-0,-0.07168405765318825,-0.7580392135112466,-0.08201616698339004,-1.127069728222705,0.14904923155155844
119.75,-0.0044376501777003904,-0.0709532451643084,-0.740883456773473,-0.7157323103989511,1.030174019388368,-0.7552359961081685
120,0.8739748807839333,-0,0.448473421199609,0.5869079395965273,-0.14375797932874523,1.417242573361124
120.25,-0,-0,0.8230379848068105,0.1934726802712562,1.069610682948266,0.5929379560864113
120.5,-0.0042994764422111965,1.5245676091385445,-1.6078140232289209,-0.20869971030712786,-1.2150631856137724,-0.056838282091084096
120.75,0.8741306044376396,-0.0681044298941177,-0.2601622914074963,-0.1554680981109451,1.1085939324057712,-1.4690389234803873
121,-0.004209484455322731,-0,-0.24297547317541912,0.4675796692717444,1.41655375099336,-0.5035095507994918
121.25,0.8742320045626145,-0.0667248279461207,0.539132960486524,-0.8701194903983817,-0.997496282818817,0.6082628808735381
121.5,-0,-0.06604626396157165,1.259984843269547,0.11839614198516168,1.1662302621731448,-0.4962623847496441
121.75,-0,0.8046852914238133,0.5747764526267195,-1.4939275190486705,-0.48089777059223776,-0.9640324617941308
122,-0,0.8054364666838532,-0.1750936406934877,1.6811298499663772,-1.4377192059365642,0.8310313339738005
122.25,0.8744290056311618,-0.06405880014063776,1.6493958404280253,-2.272917232864073,0.632246996205919,-0.4855912661840586
122.5,-0.003949706247011857,-0.06340839760371683,-0.558072970825583,-0.25572809282267633,1.3867320729242765,-1.9594512059956104
122.75,-0.003907897437993929,-0,0.6449500799811929,2.3845782554510193,0.060204582240733884,-0.24932900132387534
123,-0.0038665137417032455,0.8083759675217242,-0.5259900358171952,1.8950811565009256,-0.07712717987235519,-1.1898659109967642
123.25,0.8746182721094903,2.174609839789259,1.387632095635372,-0.10212483137568101,-1.0193122646056727,0.42275703013594146
123.5,-0.0037850218275233536,-0,-0.49423961853150683,-0.7729929729412292,1.315113409585129,-0.7019414365375439
123.75,-0,-0.0602430605671326,1.075250471437259,-0.7230319646153952,0.43842483426708745,0.8564096845330125
124,-0,-0.0596273785550103,-0.4628133590647679,-1.4188993777267322,-1.6392539382482145,-0.6952713062314319
124.25,0.874799801275961,-0,-1.3817646569993016,0.1003073829648193,-0.7873518211101925,-0.22880650348197443
124.5,-0,-0,-0.43172052896681756,-0.4518741872744073,-1.606225700213241,0.22181849370485612
124.75,-0,-0.05781523004134682,0.4020238093005083,-0.03891616757324954,-1.0833084887190005,0.4434832818364793
125,1.6054568604051442,-0,1.1610358744874794,-0.5988631485097414,1.2754802186897558,0.22852258892816515
125.25,-0,-0.05663628114456894,0.03577148746934472,0.6557308903171175,-1.2177109632431686,-0.44519260510820957
125.5,0.8750158281715497,-0,-0.37057895551721365,-1.0014420729218605,-0.8683047105580821,-0.6758419345558575
125.75,1.6055952172183487,-0,1.5622034786123578,0.6370693427077752,-0.20361432348884062,2.6734432946876625
126,-0,-0,-0.3405168232040839,0.5675899125626311,0.5933917878489037,0.6751884780568503
126.25,-0.0033672264487345405,-0.054348586250857235,-1.8148929530044566,0.1349931775082107,-0.6552815084306522,0.022887071471298134
126.5,0.8751799390069107,-0.053791326592646835,-0.31076568309826735,0.6657100607667162,0.16180824528400323,-0.1996741241617947
126.75,-0.0032967948685398065,-0.05323994551011593,0.12820372319538834,-0.8903907977143325,-1.2911744241944205,-0.19655457566738618
127,1.6058152430708204,-0,0.1433263826705791,-1.4918443525602447,0.036744658681772305,-0.19345776596735248
127.25,-0,-0.052154844492085795,-0.26674102941303546,-0.1651834825028559,0.8287813787828285,3.434337998761098
127.5,-0,-0.05162113711543235,0.9588326156065591,0.497803780479649,-0.4125612583255013,0.03850307815150829
127.75,-0.0031610395246628653,0.8208991415644831,-0.23780552723373324,-0.5751977311971229,0.08465722288426655,-0.6482599548385278
128,-0,-0,0.20296730864528378,-0.40134069704183634,-1.559072870915854,0.2667397660197448
128.25,-0.0030962620705465415,-0,1.0055145850333798,0.6407717777064017,-0.6943437152254452,0.26977527390155315
128.5,0.8754838620763099,-0,0.6362000493987339,-0.308454544788827,1.061246334497998,-0.17534797275852348
128.75,-0.003033239896516197,-0.04904391977507287,-0.1809400372813467,-1.7082985059183562,1.2280252487285894,0.494483961568691
129,-0.0030021060922520463,-0.048543529507645636,0.6660004072932451,0.03732818490507491,-0.6488434059067136,0.7128861055767861
129.25,-0,-0.04804759327406421,-0.1529629252663522,0.209345683833837,-1.4850440375230527,-0.166587520176974
129.5,-0.0029405931274841947,-0,0.6954848029352954,-1.03639809101874,-0.28975790426104947,-0.39373722115422194
129.75,0.8756595145008335,-0,-2.2893104878068398,0.30138886998400427,2.8874009785928134,0.5063260675032228
130,-0.002880086457274391,-0,-0,0.4727606176519036,-0.589433314450927,-0.38809513774293897
130.25,-0.0028502105207353135,-0.04610847519178304,0.3323907157595308,-1.171174965160972,-0.7419358969379984,0.293273851345941
130.5,-0,-0.04563487370997822,-0.544959268053805,1.4274132625026266,1.6363793691796176,-0.382534710742605
130.75,1.6064002802235016,-0.04516575185203174,-0.07091765510217117,-1.493230626002472,1.7998839221657337,1.3618807281881369
131,-0.002762092485179054,-0.04470111376070198,-1.0202141707030323,-0.770618991867139,-0.531432075663837,-1.3438648410756246
131.25,-0,0.8286806964299215,2.260859078464696,-0.9962752032238558,-0.6845500306082904,-0.3743457064634938
131.5,-0,-0,-0.4934121475703784,0.49167243191161347,0.47054111380152486,0.08479549908437076
131.75,-0.0026762394195865113,-0,-0.4807038231900509,-0.9097344435350785,0.48503095806197466,-0.8426181230274042
132,-0,0.8302179541578663,-0.0047117562241396965,-0.46263233300928597,-0.6424084265110847,0.5317367765490881
132.25,-0.0026202625515044857,-0.04244532231734952,-1.5207206153388166,0.49694991125052135,-0.46086679574006983,1.983551999548612
132.5,1.606646920233009,-0.04200767183376712,0.0212591005044514,0.28260319156253466,2.344695452980243,-1.0790069780842995
132.75,-0.002565292622294146,-0,0.8791971705150653,-0.8752574666435157,-1.2892306507929858,0.09818491302998367
133,-0.0025381852944138966,0.8321961114690576,-0.41825125264879043,0.3696699608491053,-1.2758675342564183,-0.8297972699465735
133.25,-0.0025113297425335876,-0.04072180637622264,0.059643815373575375,-0.6537424690689999,0.8846676318897585,-0.5880305212500666
133.5,1.6067809795226164,-0.0403022259520213,0.5080206999181291,-1.5914107922130964,-0.5603848292806993,-0.3508292908511819
133.75,-0,0.8336259267591943,0.5209776034378252,2.5029217938101262,1.6785859933107854,-0.34831046444479197
134,0.876203207952749,1.5608836204192447,0.5338610738963115,0.5419895423705764,0.4522257183980421,-0.11535762475003193
134.25,-0.0024064255639782033,-0.03907066130308709,-0.8655506283237021,0.055702282257030326,0.3050530465675932,-1.0617463944207195
134.5,-0,-0,-0.3457813543906263,0.8875367715928001,0.6387833629199979,1.1964365169426054
134.75,-0,-0,0.5720917800917792,-1.1015010455601535,0.6522598343852067,0.9892596685402126
135,-0.0023303917280527216,-0,0.14655319314182103,0.5804427356511446,0.34513999862355055,-1.0546147271565627
135.25,1.607003542771533,-0.03749493147924935,-1.3889284212982353,0.6224364095807506,1.304875697138297,-1.3020506664216027
135.5,0.8763753390290743,-0.03711206783157919,0.17074708475934425,1.1868025657523604,0.04516045556317916,0.34879923467143564
135.75,-0,-0.03673254121617626,-0.28730434669014715,-0.23894631654959916,-0.6130049366897548,0.9993508873125421
136,-0,0.8376369956343404,-0.7871532306001601,2.0356340307003657,-1.2992324518446288,0.13079418432181275
136.25,0.876457536487058,-0.03598350907864132,0.2064878213734184,-0.15773634153009983,-1.2869523269690613,0.13317672609036976
136.5,-0,-0,-0.25307601859014583,1.2245944826388722,1.0602992603284391,0.3584446915282187
136.75,-0.002161795839057516,-0.03524785485967753,1.0871821192976912,0.19800795050583062,-0.22381738614294255,0.7962526358100962
137,-0,0.8393085820105598,0.2415454921262724,1.4376477084782562,0.12154753071362505,-1.036343257833239
137.25,0.8765631208648905,-0.03452559803095552,-0.7332456859175759,-0.8459812469329516,0.9413945000624168,2.428384527557324
137.5,-0.0020933197011760406,-0,-0.20843971645283002,0.7261240752777304,0.7952265923063088,-1.0319396898806668
137.75,-0,-0.03381675774056674,1.914288157066943,0.6312880923466991,0.647564463206073,-0.5454688241445127
138,-0.0020489289233542223,0.840919330149161,-0.7016747797202879,-0.2993477307341223,-0.6747058591331925,-1.7958488458372917
138.25,0.8766641190106346,-0,-0.1756423890576152,1.6426865329589757,0.017115466442776037,2.243400657853082
138.5,-0,-0,-0.6809481026137428,0.06083187494560084,1.4735255342987283,-1.0233222911421216
138.75,-0.001984232951352962,-0.03243940173637668,0.7648635593737743,0.09981324724874872,0.8571044367886221,-1.789662142194432
139,0.8767368573854282,-0.032103477084178975,-0.1434490149043659,-0.28703749012910035,0.2191321430897171,0.6009178903795348
139.25,0.8767605300627979,-0.03177092268157775,0.7876738962024912,-0.9791126104006805,1.9701065813790934,-1.7856119097450402
139.5,-0.001921805473002981,-0.03144174074724649,0.3539814363631111,1.580577596745436,0.24278812897681865,0.8215899499604876
139.75,0.876807015170224,0.8435912064540774,0.3648312043043433,1.3534730902431416,1.3793370017038324,-1.0128974714661794
140,0.8768298275754904,-0.03079350305357172,-0.6203733377271113,1.3927330865450742,0.2661546994726916,0.16691290507135131
140.25,-0.0018616467713072698,0.8443201462315293,0.8324099762515372,1.5658317193175297,-0.7452029499800248,0.8281559841183728
140.5,-0,0.844678860791028,-1.1809818017890024,1.7382644362010662,2.3324522526860476,-0.522076206937056
140.75,-0.0018228015368763287,-0,-0.0707217984019962,0.40662300207738267,-0.8996715397228099,0.17322974524788493
141,-0.0018037571191797672,-0.029537592581329482,0.4181218714602255,-0.1293201273178456,1.123345388375458,-0.2827093456558607
141.25,-0.0017849648473489198,-0,0.8760915220213833,-0.38541527915924906,0.6521231298712504,1.2601095411241279
141.5,-0.0017667039458344484,0.8460752911589737,0.886846458678212,0.23401579501485534,-3.6762765240304335e-4,-1.7680987616761488
141.75,-0,-0.028631220105048025,-0.5525530800496081,-1.2205590931357235,0.5109276819675537,0.6244673849241964
142,1.607717272252742,0.846750415019735,0.4595966113107678,-0.8770946320002768,0.3567846775002283,-1.764360332590613
142.25,-0.001713313991020523,-0.028043935888141316,-1.805562729862402,-1.4629229260826362,0.8594709187660698,-0.5081347979282855
142.5,0.8770410347854996,0.8474094118614915,-0.5244142946434525,-0.8057590324576995,0.8705662099924237,-0.506200308986779
142.75,-0.0016784017746414742,-0.02747256411654396,0.9395912087258333,-0.7702904683432729,-1.9211835791570173,0.8490380236809071
143,-0,-0.027191539025563857,0.949921631215566,-0.2806215868543062,1.3723603042838775,0.6345659402796747
143.25,-0,-0,0.02774392726968347,0.34559190793875155,1.2247076895116198,0.19331996123908252
143.5,-0.0016270551755085474,-0.026636759964432734,0.03723896967570071,-0.3600746727844573,0.42186562121682525,-1.753464989776242
143.75,0.8771383897706396,-0,1.811068207642836,-1.0964604578556207,-0.9516994022830267,-0.4967359674612509
144,-0.0015935053141108188,-0,-0.4698204002561854,-1.2204522333268415,-0.23529870122930802,-0.25935830497788565
144.25,-0.0015769347585032549,-0.025822789097335548,0.5490386379150503,-0.7148115849840168,-2.054834191952181,-1.7481929488261305
144.5,-0,-0,-1.7342636789114316,0.9583110682160307,-1.2867951907024098,-0.9765645750229147
144.75,-0.0015442024202384087,-0,0.5682355340333829,0.412761644576605,0.9673863613493314,-0.022557810953511562
145,-0,-0.02503068678828938,-0.4345671896936686,-1.0847572015122777,0.8148252776810808,0.4300355098081278
145.25,0.8772501011778304,-0,-1.0158555596180643,0.6298638284619221,-2.212804545436693,0.43188539712064744
145.5,-0.0014961259116377606,-0,0.5965606429496808,1.6678494199817826,-1.43400677639749,1.909080713947187
145.75,-0.0014803729592801679,-0,0.12002870892505052,-0.3549089222821428,-1.0542362154614489,-0.4822888247766602
146,-0.0014647562893371042,-0,-0.9916606348751739,-0.32113449547440454,1.1806686608705328,-0.013528685822708102
146.25,-0,-0,1.0785350367855728,0.7688469068000956,-0.4953217814840297,-0.9643921111150627
146.5,0.8773389310840458,-0,-0.9758278718472324,-0.7252484218541678,-1.584977637123929,-0.7173995453050475
146.75,2.8430677142930936,-0,-0.37516422509072944,-0.5337117672286311,-0.6541840816617497,-0.00826600009233064
147,0.8773733777795335,-0,-1.660070787401576,0.7237712029442469,2.6230418341385606,-0.00653698358239566
147.25,-0,-0.022785930610295074,-0.35869722201890397,-0.7869068586714929,0.9053797035193129,0.22258387985950479
147.5,1.6081608141167019,-0,-0.9447685342689924,-1.7486243097073422,1.5607750584370468,0.4479458201421382
147.75,-0.001359255860852321,-0.022313955390788096,-1.6387977412348878,0.8251246386742955,-0.9792272385331834,0.6697717257277003
148,-0,-0,1.574044970485205,-1.0155299584586805,1.8957193323883006,-0.9528212330652422
148.25,-0.0013303396594334532,-0.021851767455689865,0.2063291309030529,0.13256341770825877,0.44459890322034074,-0.7057964710856067
148.5,-0,0.8543786936549919,-1.6179640051268656,-0.3053997485715266,-0.9520631869910284,0.23105539115261398
148.75,-0,-0.021399375789544997,1.6017831209913194,-0.27328087831496845,-1.3146232516186844,1.1070331136348683
149,-0,-0.021176856315402566,-0.8997294518807867,0.5381330959481968,0.4725506166454607,-0.7010008164883904
149.25,-0.0012741431673507166,-0.020956789195444088,-0.2949968330423115,1.1734510278772678,1.94418447447163,0.8967552087991869
149.5,-0,-0,0.7383598564872293,-0.9924984528532321,0.14972417789739237,2.1382414251487867
149.75,1.6083186472691011,-0,1.6378664091140531,0.012783504630063594,-0.014416223340356825,1.1137568338161685
150,-0.0012334273404441035,-0,1.6467286913925643,0.8202200670145671,-0.71654561018452,-0.6947664125035106
150.25,-0.0012201280926962695,-0,-1.5711128734809068,0.5454560837289447,-0.8906545496571895,-1.446588271093116
150.5,-0.0012069651984039967,-0,0.27912764415300334,0.7314031865062588,-0.6992927718726697,-0.9372760058578208
150.75,-0,-0.019687945139322233,-0.849589282790751,0.7631789425294124,0.19414035046255324,-1.4436540255201782
151,1.6084004049620868,-0.019486784611639822,0.7876664525547877,1.9903928079469895,-1.0502282833815624,0.6912188406795633
151.25,-0,1.585920426115884,-0.2347904658396913,-0.2822814584765353,1.861076715496673,1.334242012366292
151.5,-0.001155677225600543,0.8572602063670093,-1.5390386107679828,0.7031105178074886,-0.30556711950318166,-0.6857462488434324
151.75,-0.0011431961511052552,2.231077452349958,0.31769140925611317,2.3770035613116254,-0.6571083969172608,1.1266355731225648
152,0.877683726838746,-0.018699148511795712,-0.8152212407369953,0.29310161922162636,-0.2887803724272072,-0.2061583708206666
152.25,-0,-0.018506475565137268,0.8272783286956499,1.4094407359062957,-0.10329796580884722,-1.4351011037669352
152.5,-0,-0,0.34019177794704647,-1.4934181809097071,0.253996625564949,-1.9677682699419206
152.75,0.8777249276073722,-0.01812621753093239,0.34758285066357186,-0.9403290802708623,0.08867595500606276,-0.924214260171969
153,-0,-0,-1.5020576256825136,0.7316481783700021,-1.3627579503353053,0.2591394929468002
153.25,-0.0010711736815198858,-0,0.36219328386418603,1.074264195947164,-0.42699226203268775,-0.43498535999529075
153.5,1.608551215880351,-0,0.8654768530082032,0.1515820157158806,0.45909517752918094,0.2620407356396795
153.75,-0.0010482573090468583,-0.017386070740327417,0.8729528386609889,0.3434618496084777,1.3042964780409476,-0.19607186459863093
154,-0,-0.017205281295407313,1.3437290714630328,-1.5019252008032105,-0.0462744017281106,0.7093069267673845
154.25,-0,-0.017026191982179396,0.39080146298099094,-1.1168726522309085,-1.712365001942433,-1.9585374359754577
154.5,-0,-0,-0,-1.0887561668593917,1.6540299055133083,-1.165834613987156
154.75,-0,0.8600074941799352,-1.4609721427782894,-2.5456205524381206,0.839072235015119,1.1446124505429645
155,0.8778401511573852,-0,-0.13064212594336774,-0.003050286333661453,-0.9229614973538687,-0.6661588195676321
155.25,-9.827818935447161e-4,0.8604011890476888,0.9167738073447615,-1.7301542993821541,-1.4870560381759437,-0.4240086500240794
155.5,-9.723467705248973e-4,1.5898060361357302,-0.11757339786271284,-0.28294989970578815,-1.8738571137544966,1.5678998995765852
155.75,-9.620480685387781e-4,1.5900156300699229,0.9309767292687305,-0.598766840714092,0.3582949200344681,1.1502673609469625
156,-9.518857900819691e-4,-0,-0,-0.05727511542086919,0.3659625671921818,-0.4200528040320759
156.25,-0,-0,0.9449721475787101,-1.9998628129867564,0.19936659904003648,-1.1568139894997964
156.5,-9.319705156054424e-4,0.86135155009946,0.4523380763687771,0.3335478995037783,-1.646667727990353,0.5026940626272814
156.75,0.8779210790991017,-0,-1.4165170909726594,-0.14353648286174858,0.03831631492236564,-1.4115577723213908
157,-9.126009688531202e-4,0.8617181297479164,0.4654538210348886,0.22260563548748674,-1.0524920051245545,-0.17863891220727318
157.25,-0,-0,-0.6838403552786346,1.2310200215024607,-0.8569244582757677,0.5066468972052718
157.5,0.8779529056967943,-0.014853010925804704,-0.6780834786170958,1.259347313523285,0.41094745152915435,0.28380338616083683
157.75,-0,0.862253448985374,-0.061150295065421016,0.965761495949419,1.0995089225346317,0.7298239347062884
158,1.6087790182039357,-0.014544266772775752,0.9923199675030315,-0.8866746885939183,0.25108280771409414,0.94835207177028
158.25,-0,-0,-1.3849408814911972,0.5275326321985403,1.2808332075671913,0.5117862583851334
158.5,-8.585598081489313e-4,0.8627712925775061,1.0054263346583148,0.7209820030882587,0.953591869152392,-0.40746807615863956
158.75,-8.498021466693685e-4,0.8629400207152552,-0.03723345658945471,-0.8081106535955114,-0.4443287908580637,-0.16990695824883434
159,-0,-0,0.5160778399187489,1.2661021936638008,0.6271298936969216,0.29133915604351035
159.25,-0,-0.013802325563451982,-0.025532160847962018,0.46782709128171196,1.1433449375781741,-0.16749177044868557
159.5,0.8780329078321295,0.8634345374385342,-1.3596625561966629,-0.9131565973867062,-0.4237307261519178,0.9559630934645321
159.75,0.8780425745926398,1.593081255892239,-0.6280812931161169,0.17964352015887863,-1.5582862927505186,-0.4015075449861366
160,-0,0.8637544862529604,1.043625006090799,0.20585699958930695,-0.5946501727818444,-0.6413941385974613
160.25,0.878061685761227,-0.013241042843781794,-1.3449588827225174,-0.6539019885314805,0.8335277364668656,-0.16276468554413118
160.5,-7.903226967908009e-4,-0,1.9687093102705635,-0.8117791703959598,-1.538930093836848,0.5228226749140816
160.75,-7.820862429096747e-4,1.5937594741498853,-0.6069370232925508,-1.1599959116223466,-0.7615574792856835,0.7447145106167176
161,-7.73914945006904e-4,-0,-0.6017639695188267,-1.5184298619824854,-1.1356030199082507,0.5251795612886335
161.25,0.8780990186519833,-0.012705799218876608,0.019496256778400486,-2.089409526177957,-1.3232663624690333,0.30204974642196997
161.5,-7.577678210515369e-4,-0.012574813197084093,1.0800877166316414,0.3608731880856806,1.7025310631428632,-1.389808256715031
161.75,0.8781172403535611,0.864815126210481,1.5569343866408363,0.5589013243861601,0.17751951705537317,1.1809810157986305
162,-0,1.594572484526837,0.5865793889632882,0.061095294139802095,-0.17527876952076893,0.3054685390933778
162.25,-7.340358305087472e-4,1.5947308793949166,-0,-0.6384351058539038,-0.9125268457674208,0.5309258396191483
162.5,0.8781440169478496,-0.012062177496057997,0.04628290052276199,-0.4297702306850693,0.37377262844359155,0.07956989670849393
162.75,-7.185403124851331e-4,-0.01193684711128659,0.05152442000240545,1.5017994461619002,-0.710842368366972,0.08066764530869538
163,-0,-0,0.05672675878998272,0.33711806897862684,-0.8940513410728868,-0.38697758606550053
163.25,0.878170126362963,0.865674109352621,-0.5568462310232736,-1.1094548348495616,0.03701713958437192,-0.6271074768519145
163.5,1.6090032304995148,0.8658127698363279,-1.2851078042802941,-0.33288043485367924,0.574370512838805,2.217882118142281
163.75,-0,0.8659501427488153,0.07209621862406657,-1.2569881114190913,-1.8620407092343458,-0.6250256130957731
164,-0,-0,1.1374025895059685,0.07899420481130524,1.271408944897843,-0.3827733052309976
164.25,-6.736177297793994e-4,-0,1.1428971652532076,0.45955689920537407,-1.6476119362184887,0.3152935712603947
164.5,1.6090397873092577,1.5960932381222823,2.896754119675471,-0.05434037517933029,-0.8581740809016115,1.6130686018504625
164.75,2.255305027839114,0.8664867521671381,-1.2636542236928423,0.5078045596987651,0.6053144169041057,0.980158205072779
165,-6.520362204649992e-4,-0,1.1591108095563343,-0.007064240809923859,0.2587447949500882,-1.1179448622212123
165.25,-0,1.596522050689512,0.6560817880779247,-1.5183742033070273,2.1254577402400248,0.7647742579687585
165.5,-6.379744101213367e-4,-0.010632984301387712,-0.5149730758856577,0.2215959421269869,0.09149580799730012,-0.8642697971252585
165.75,-6.310412665468255e-4,-0.010521255681524209,-1.2471315206348377,-2.096019645384964,0.9752556534860007,-0.13906273442750744
166,-0,-0,-0.5060678834606406,0.2683119686457465,0.9812257371947293,-0.1380718272576489
166.25,1.6091006448321847,-0.010301204240454765,-0.501664154349634,1.5159091756521768,0.8149779053606168,-0.37374434007388685
166.5,-6.106328924191978e-4,-0,-1.2350600383221872,0.8500921623347121,-0.4350863976513909,-1.1122101533432505
166.75,-6.039604564264142e-4,0.8674980706716875,0.13002383884161894,0.5181090355015207,-0.24410369934729018,-0.37181605994247297
167,0.8782906646455387,-0.009979645291517635,0.1346166535427225,2.0893021454357075,-0.42390470059469654,-0.6121997549638167
167.25,-0,-0,1.2055692410673613,0.5640674992499752,0.6642363986234764,0.9904578841488831
167.5,-5.843342261976006e-4,-0.00977095429900916,-0.4801414250529064,-0.5294308138432089,-0.22739949988095698,-0.8567065678400384
